구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,오물처리방식,비상벨설치여부,비상벨설치장소,화장실입구cctv설치여부,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자
공중화장실,통복천체육공원,경기도 평택시 통복동 11-3,경기도 평택시 통복동 11-3,N,2,3,0,0,0,0,3,0,0,평택시 통복동,,:~:,,37.0014248990,127.0874092351,지방자치단체,수세식,N,,Y,N,,,2025-07-01
공중화장실,평택시실내수영장,경기도 평택시 평남로 616,경기도 평택시 합정동 392번지,N,3,4,0,0,0,0,3,0,0,평택시 체육진흥과,,:~:,,36.9889196835,127.1079410846,지방자치단체,수세식,N,,Y,N,,,2025-07-01
공중화장실,평택축협 송탄지점,경기도 평택시 서정역로 56,경기도 평택시 서정동 306-4번지,N,2,3,1,1,0,0,5,1,0,평택축협 송탄지점,,상시,,37.0588090305,127.0546507416,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,에스씨에너지㈜직영용이주유소,경기도 평택시 서동대로 3853,경기도 평택시 용이동 606-5번지,N,2,3,1,1,0,0,5,1,0,안중주유소,,상시,,36.9934152857,127.1354172486,민간,수세식,N,,N,N,,,2025-07-01
공중화장실,안중제일신협 안중지점,경기도 평택시 안중읍 안현로 381,경기도 평택시 안중읍 안중리 307번지,N,2,2,1,1,0,0,2,1,0,안중제일신협 안중지점,,상시,,36.9844280035,126.9294486761,민간,수세식,N,,Y,N,,,2025-07-01
공중화장실,안중새마을금고 포승지점,경기도 평택시 포승읍 서동대로 1132,경기도 평택시 포승읍 방림리 54-3번지,N,0,0,0,0,0,0,3,1,0,안중새마을금고 포승지점,,상시,,36.9814890999,126.8808296094,민간,수세식,N,,N,N,,,2025-07-01
공중화장실,안중농협 오성지점,경기도 평택시 오성면 숙성시장길 28,경기도 평택시 오성면 숙성리 133-1번지,N,1,2,0,0,0,0,2,0,0,안중농협 오성지점,,상시,,37.0073183435,126.9811723186,민간,수세식,N,,N,N,,,2025-07-01
공중화장실,국민은행 오산기지출장소,경기도 평택시 탄현로 267-30,경기도 평택시 신장동 238-4번지,N,1,2,0,0,0,0,1,0,0,국민은행 오산기지출장소,,상시,,37.0767845734,127.0549506391,민간,수세식,N,,N,N,,,2025-07-01
공중화장실,경기남부수협 평택항 지점,경기도 평택시 포승읍 평택항만길 56,경기도 평택시 포승읍 만호리 570-4번지,N,2,3,0,0,0,0,2,0,0,경기남부수협 평택항지점,,상시,,36.9600517251,126.8485738190,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,평택구도일주유소,경기도 평택시 경기대로 729,경기도 평택시 지제동 564-3번지,N,0,3,2,0,0,0,6,0,0,태영프라자,,:~:,,37.0145494225,127.0719617868,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,청북IC주유소,경기도 평택시 청북읍 청원로 49,경기도 평택시 청북읍 현곡리 252번지,N,2,2,0,0,0,0,2,0,0,직영주유소,,:~:,,37.0406517101,126.9392385164,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,진영빌딩,경기도 평택시 경기대로 1377,경기도 평택시 서정동 795-5번지,N,2,3,0,1,0,0,4,0,0,진영빌딩,,:~:,,37.0680917330,127.0638205916,민간,수세식,N,,N,N,,,2025-07-01
공중화장실,한빛주유소,경기도 포천시 영중면 양문로 54,경기도 포천시 영중면 양문로 54,N,2,2,0,0,0,0,1,0,0,한빛주유소,,14시간,,37.9975092740,127.2422106849,N,N,N,N,N,N,N,,2022-04-08
공중화장실,영중체육문화센터,경기도 포천시 영중면 양문로 153,경기도 포천시 영중면 양문로 153,N,2,2,0,0,0,0,5,0,0,영중면,,14시간,,38.0060596967,127.2450626165,N,N,N,N,N,N,N,,2022-04-08
개방화장실,원조 파주골 순두부 개방화장실,경기도 포천시 영중면 성장로 179,경기도 포천시 영중면 성장로 179,N,3,4,0,0,0,0,7,0,0,원조 파주골 순두부,,24시간,,38.0280556840,127.2784853194,N,N,N,N,N,N,N,,2022-04-08
공중화장실,한탄강 주상절리길 제1화장실,,경기도 포천시 영북면 운천리 785-6,N,2,2,0,0,0,0,2,0,0,한탄강사업소,,24시간,,38.0978613215,127.2505990362,N,N,N,N,N,N,N,,2022-04-08
공중화장실,영북119안전센터,경기도 포천시 영북면 영북로 144,경기도 포천시 영북면 영북로 144,Y,1,2,0,0,0,0,4,0,0,영북119안전센터,,24시간,,38.0871107396,127.2754335967,N,N,N,N,N,N,N,,2022-04-08
공중화장실,조각공원,경기도 포천시 영북면 산정호수로411번길 83-54,경기도 포천시 영북면 산정호수로411번길 83-54,N,4,5,0,0,0,0,5,0,0,포천도시공사,,24시간,,38.0691312490,127.3235533409,N,N,N,N,N,N,N,,2022-04-08
공중화장실,해와달,경기도 포천시 영북면 산정호수로411번길 112-32,경기도 포천시 영북면 산정호수로411번길 112-32,N,3,6,0,0,0,1,8,0,1,포천도시공사,,24시간,,38.0672764808,127.3248004261,N,N,N,N,N,N,N,,2022-04-08
공중화장실,휴양소,경기도 포천시 영북면 산정호수로 850,경기도 포천시 영북면 산정호수로 850,N,2,4,0,0,0,0,3,0,0,포천도시공사,,24시간,,38.0764467067,127.3216202802,N,N,N,N,N,N,N,,2022-04-08
공중화장실,도곡근린공원,경기도 평택시 포승읍 여술로 47,경기도 평택시 포승읍 도곡리 1110번지,N,2,2,1,1,1,0,3,1,1,평택시 공원과,,:~:,,36.9893598133,126.8474025155,지방자치단체,수세식,Y,남자화장실+여자화장실,N,Y,여자화장실,,2025-07-01
공중화장실,덕동산 근린공원 명법사,경기도 평택시 비전동 산 84-14,경기도 평택시 비전동 산 84-14,N,3,3,0,0,0,0,4,0,0,평택시 공원과,,:~:,,36.9976470705,127.1000438035,지방자치단체,수거식,Y,남자화장실+여자화장실,N,N,,,2025-07-01
공중화장실,서정리역 고객지원실 화장실,경기도 평택시 탄현로 51,경기도 평택시 서정동 427-53번지,N,1,1,0,0,0,0,1,0,0,서정리역,,:~:,,37.0569998292,127.0529629756,국가공공기관,수세식,Y,여자화장실,N,N,,,2025-07-01
공중화장실,건강보험공단 평택지사 1층,경기도 평택시 고덕갈평5길 27,경기도 평택시 고덕동 1884-2번지,N,2,3,0,0,0,0,2,0,0,건강보험공단 평택지사 행정지원팀,,:~:,,37.0560452856,127.0484584714,국가공공기관,수세식,N,,Y,N,,,2025-07-01
공중화장실,장당근린공원,경기도 평택시 이충동615,경기도 평택시 이충동 615,N,2,3,1,0,0,0,4,1,1,평택시 공원과,,:~:,,37.0507346813,127.0577119496,지방자치단체,수세식,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2025-07-01
공중화장실,은실근린공원3,경기도 평택시 동삭동 산176 일원,경기도 평택시 동삭동 산176 일원,N,1,2,1,1,0,0,4,1,0,평택시 공원과,,:~:,,37.0136340058,127.0875337113,지방자치단체,수세식,Y,남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2025-07-01
공중화장실,고덕면주민센터 2층,"경기도 평택시 고덕면 고덕로 283(좌교리,고덕면사무소)",경기도 평택시 고덕동 1693-1139번지 고덕면사무소,N,1,3,0,0,0,0,3,0,0,평택시 고덕면,,:~:,,37.0423309148,127.0177505943,지방자치단체,수세식,N,,N,N,,,2025-07-01
개방화장실,아산공원주유소,경기도 평택시 현덕면 서해로 318,경기도 평택시 현덕면 권관리 157-1번지,N,2,3,1,1,0,0,6,1,0,아산공원주유소,,:~:,,36.9291735970,126.9153760897,지방자치단체,수세식,N,,N,N,,,2025-07-01
공중화장실,신당근린공원 관리사무소,경기도 평택시 평택항로 98,경기도 평택시 포승읍 만호리 589번지,N,1,2,0,0,0,0,1,0,0,평택시 공원과,,:~:,,36.9700340047,126.8475563080,지방자치단체,수세식,Y,남자화장실+여자화장실,N,N,,,2025-07-01
공중화장실,검바골어린이공원,경기도 고양시 일산동구 강송로74번길 53-7,경기도 고양시 일산동구 강송로74번길 53-7,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6486368045,126.7911081643,N,N,N,N,N,N,N,,2022-04-08
공중화장실,개나리어린이공원,경기도 고양시 일산동구 소개울2길 43,경기도 고양시 일산동구 소개울2길 43,N,1,3,1,0,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6838276560,126.7901382737,N,N,N,N,N,N,N,,2022-04-08
공중화장실,사재어린이공원,경기도 고양시 일산동구 산두로175번길 30,경기도 고양시 일산동구 산두로175번길 30,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6726099203,126.7818199659,N,N,N,N,N,N,N,,2022-04-08
공중화장실,중산추만어린이공원,경기도 고양시 일산동구 중산로157번길 12,경기도 고양시 일산동구 중산로157번길 12,N,1,1,1,1,0,0,1,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6857595163,126.7802301450,N,N,N,N,N,N,N,,2022-04-08
공중화장실,닥밭어린이공원,경기도 고양시 일산동구 무궁화로93번길 32,경기도 고양시 일산동구 무궁화로93번길 32,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,8시간,,37.6674964046,126.7725035334,N,N,N,N,N,N,N,,2022-04-08
공중화장실,냉천어린이공원,경기도 고양시 일산동구 일산로330번길 26-11,경기도 고양시 일산동구 일산로330번길 26-11,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6648740106,126.7858515561,N,N,N,N,N,N,N,,2022-04-08
공중화장실,백석생활체육시설,경기도 고양시 일산동구 경의로 84,경기도 고양시 일산동구 경의로 84,N,12,19,1,0,4,9,22,2,5,고양도시관리공사,031-909-9934,24시간,,37.6411167620,126.7951240822,N,N,N,N,N,N,N,,2022-04-08
공중화장실,한신메트로폴리스,,"경기도 고양시 일산동구 중앙로1261번길 77 (장항동, 메트로폴리스)",N,29,39,0,0,0,0,29,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6572135804,126.7697922897,N,N,N,N,N,N,N,,2022-04-08
공중화장실,라고프라자,경기도 고양시 일산동구 중앙로1261번길 17,"경기도 고양시 일산동구 중앙로1261번길 17 (장항동, 라고프라자)",N,26,20,0,0,0,0,27,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6043,:~:,,37.6580163138,126.7728001193,N,N,N,N,N,N,N,,2022-04-08
공중화장실,현대아이스페이스,,"경기도 고양시 일산동구 중앙로 1322 (정발산동, 일산현대아이스페이스)",N,8,10,0,0,0,0,10,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6636912131,126.7707832758,N,N,N,N,N,N,N,,2022-04-08
공중화장실,코오롱레이크폴리스 1차,,"경기도 고양시 일산동구 호수로 606 (장항동, 코오롱레이크폴리스I)",N,0,4,0,0,0,0,0,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6561748044,126.7694283454,N,N,N,N,N,N,N,,2022-04-08
공중화장실,홈플러스 일산점,경기도 고양시 일산동구 중앙로1275번길 64,"경기도 고양시 일산동구 중앙로1275번길 64 (장항동, 홈플러스 일산점)",N,14,15,0,0,0,0,22,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,10:00~00:00,,37.6590645766,126.7688671725,N,N,N,N,N,N,N,,2022-04-08
공중화장실,라페스타 쇼핑몰 B,경기도 고양시 일산동구 중앙로1275번길 60-30,"경기도 고양시 일산동구 중앙로1275번길 60-30 (장항동, 라페스타 B)",N,3,3,0,0,0,0,3,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,05:00~02:00,,37.6602017911,126.7691167823,N,N,N,N,N,N,N,,2022-04-08
공중화장실,마두1동행정복지센터 1층 화장실,경기도 고양시 일산동구 일산로 218,"경기도 고양시 일산동구 일산로 218(마두동, 마두1동 행정복지센터)",N,2,3,0,0,0,0,2,0,0,마두1동행정복지센터,031-8075-6872,09시~18시,,37.6558124586,126.7897928913,N,N,N,N,N,N,N,,2022-04-08
공중화장실,마두1동행정복지센터 3층 화장실,경기도 고양시 일산동구 일산로 218,"경기도 고양시 일산동구 일산로 218(마두동, 마두1동 행정복지센터)",N,1,2,0,0,0,0,2,0,0,마두1동행정복지센터,031-8075-6872,09시~18시,,37.6558124586,126.7897928913,N,N,N,N,N,N,N,,2022-04-08
공중화장실,장항2동행정복지센터 2층,경기도 고양시 일산동구 노루목로 114,경기도 고양시 일산동구 노루목로 114,N,1,1,0,0,0,0,2,0,0,장항2동행정복지센터,031-8075-6940,09시~18시,,37.6498842164,126.7783206813,N,N,N,N,N,N,N,,2022-04-08
공중화장실,백석2동 행정복지센터 1층,경기도 고양시 일산동구 장백로 72,"경기도 고양시 일산동구 장백로 72 2층(백석동, 백석2동주민센터)",N,1,1,1,1,0,0,3,1,0,백석2동 행정복지센터,031-8075-6843,09시~18시,,37.6439070415,126.7854969250,N,N,N,N,N,N,N,,2022-04-08
공중화장실,백석2동 행정복지센터 3층,경기도 고양시 일산동구 장백로 72,"경기도 고양시 일산동구 장백로 72 4층(백석동, 백석2동주민센터)",N,1,2,0,0,0,0,3,0,0,백석2동 행정복지센터,031-8075-6843,09시~18시,,37.6439070415,126.7854969250,N,N,N,N,N,N,N,,2022-04-08
공중화장실,덕양구 보건소,경기도 고양시 덕양구 원당로33번길 28,경기도 고양시 덕양구 원당로33번길 28,N,7,5,0,1,0,0,9,0,0,덕양구 보건소,,9시간,,37.6578291434,126.8310296898,N,N,N,N,N,N,N,,2022-04-08
공중화장실,꽃향기공원,,경기도 고양시 덕양구 향동동 236-56,N,2,3,1,0,0,0,5,1,0,공원관리과2팀,031-8075-4329,24시간,,37.5948054867,126.8921983495,N,N,N,N,N,N,N,,2022-04-08
공중화장실,서두나루공원(서정초 후문),경기도 고양시 덕양구 권율대로 202-2,"경기도 고양시 덕양구 권율대로 202-2, 서두나루공원개방화장실 (행신동)",N,2,3,1,0,1,0,8,1,1,고양시 공원관리과 공원1팀,031-8075-4321,24시간,,37.6147342310,126.8483326257,N,N,N,N,N,N,N,,2022-04-08
공중화장실,성라공원(6지역 테니즈장옆),경기도 고양시 덕양구 고양대로1432번길 112-2,"경기도 고양시 덕양구 고양대로1432번길 112-2, 성라공원개방화장실 (성사동)",N,2,3,1,0,0,0,3,0,0,고양시 공원관리과 공원1팀,031-8075-4321,24시간,,37.6484534326,126.8451474852,N,N,N,N,N,N,N,,2022-04-08
공중화장실,마상공원(관리사 옆),경기도 고양시 덕양구 원당로69번길 46,경기도 고양시 덕양구 원당로 69번길 46,N,3,3,0,0,0,0,2,1,0,고양시 공원관리과 공원1팀,031-8075-4321,24시간,,37.6601477859,126.8330156300,N,N,N,N,N,N,N,,2022-04-08
공중화장실,화정중앙공원(공원내),경기도 고양시 덕양구 화신로 266-2,경기도 고양시 덕양구 화신로 266-2,N,3,2,0,0,0,0,3,0,0,고양시 공원관리과 공원1팀,031-8075-4321,24시간,,37.6309466968,126.8317693973,N,N,N,N,N,N,N,,2022-04-08
공중화장실,행신공원(농구장 옆),경기도 고양시 덕양구 행신로 197-2,"경기도 고양시 덕양구 행신로 197-2, 행신공원개방화장실 (행신동)",N,1,1,0,0,0,0,2,0,0,고양시 공원관리과 공원1팀,031-8075-4321,24시간,,37.6186383135,126.8372392532,N,N,N,N,N,N,N,,2022-04-08
공중화장실,백양공원(농구장 옆),경기도 고양시 덕양구 성신로 55,경기도 고양시 덕양구 성신로 55,N,1,1,0,0,0,0,2,0,0,고양시 공원관리과 공원1팀,031-8075-4321,24시간,,37.6278001535,126.8348007177,N,N,N,N,N,N,N,,2022-04-08
공중화장실,차장공원,경기도 고양시 덕양구 충경로 57-2,"경기도 고양시 덕양구 충경로 57-2, 차장공원개방화장실 (행신동)",N,2,3,0,0,0,0,3,0,0,고양시 공원관리과 공원1팀,031-8075-4321,24시간,,37.6157922491,126.8360181263,N,N,N,N,N,N,N,,2022-04-08
개방화장실,포천농협 신북지점 개방화장실,경기도 포천시 신북면 포천로 2168,경기도 포천시 신북면 포천로 2168,N,2,3,0,0,0,0,3,0,0,포천농협 신북지점,,17시간,,37.9435262174,127.1881570111,N,N,N,N,N,N,N,,2022-04-08
개방화장실,포천충전소 개방화장실,경기도 포천시 신북면 중앙로 284,경기도 포천시 신북면 중앙로 284,N,2,2,0,0,0,0,2,0,0,포천충전소,,17시간,,37.9095183745,127.2121899267,N,N,N,N,N,N,N,,2022-04-08
공중화장실,동영주유소,경기도 포천시 신북면 중앙로 241,경기도 포천시 신북면 중앙로 241,N,1,1,0,0,0,0,1,0,0,동영주유소,,17시간,,37.9063760946,127.2098474617,N,N,N,N,N,N,N,,2022-04-08
공중화장실,아트밸리 전망대 카페,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 아트밸리로 234,N,3,5,1,0,0,0,7,1,0,관광산업과,,17시간,,37.9234463151,127.2364959881,N,N,N,N,N,N,N,,2022-04-08
공중화장실,아트밸리교육전시센터 2층,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 아트밸리로 234,N,2,3,0,0,0,0,3,0,0,관광산업과,,17시간,,37.9234463151,127.2364959881,N,N,N,N,N,N,N,,2022-04-08
공중화장실,아트밸리청년여행창고 2층,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 아트밸리로 234,N,1,1,1,0,0,0,2,2,0,관광산업과,,9시간,,37.9234463151,127.2364959881,N,N,N,N,N,N,N,,2022-04-08
공중화장실,아트밸리 돌문화홍보전시관,경기도 포천시 신북면 아트밸리로 234,경기도 포천시 신북면 아트밸리로 234,N,3,4,0,0,0,0,6,0,0,관광산업과,,8시간,,37.9234463151,127.2364959881,N,N,N,N,N,N,N,,2022-04-08
공중화장실,소흘국민체육센터,경기도 포천시 소흘읍 호국로523번길 59-90,경기도 포천시 소흘읍 호국로523번길 59-90,N,5,5,1,0,0,0,9,1,0,포천도시공사,,17시간,,37.8212670180,127.1270998303,N,N,N,N,N,N,N,,2022-04-08
공중화장실,포천천 자전거도로(2),경기도 포천시 소흘읍 호국로 794,경기도 포천시 소흘읍 호국로 794,N,1,1,0,0,0,0,2,0,0,포천시청 안전총괄과,,24시간,,37.8379814368,127.1550641630,N,N,N,N,N,N,N,,2022-04-08
공중화장실,청북읍 행정복지센터 1층,경기도 평택시 청북읍 청원로 2,경기도 평택시 청북읍 현곡리 293-4번지,N,2,4,0,0,0,0,4,0,0,평택시 청북읍,,:~:,,37.0400707535,126.9345874706,지방자치단체,수세식,N,,N,N,,,2025-07-01
공중화장실,통복천 건강쉼터 화장실,경기도 평택시 통복시장로54번길 43-6,경기도 평택시 통복동 11번지,N,2,0,0,0,0,0,2,1,0,생태하천과,,:~:,,37.0013711447,127.0874332337,지방자치단체,수세식,Y,여자화장실,N,N,,,2025-07-01
공중화장실,중앙동 행정복지센터 3층,경기도 평택시 서정역로 16,경기도 평택시 서정동 342번지,N,2,2,0,0,0,0,2,0,0,평택시 중앙동,,:~:,,37.0555511222,127.0560531716,지방자치단체,수세식,N,,N,N,,,2025-07-01
공중화장실,송탄시장 다목적회관 공중화장실,경기도 평택시 탄현로 346번길 24 다목적회관 1층,경기도 평택시 지산동 745-14번지 다목적회관 1층,N,5,4,0,1,0,0,6,0,0,평택시 일자리경제과,,:~:,,37.0821109414,127.0570796950,지방자치단체,수세식,Y,남자화장실+여자화장실,N,N,,,2025-07-01
공중화장실,송탄시장 고객센터 화장실,경기도 평택시 탄현로346번길 46,경기도 평택시 지산동 756-28번지,N,1,1,0,0,0,0,2,0,0,평택시 일자리경제과,,:~:,,37.0812077303,127.0566011626,지방자치단체,수세식,Y,남자화장실+여자화장실,Y,N,,,2025-07-01
공중화장실,세교 근린공원,경기도 평택시 세교1로 36,경기도 평택시 세교동 556-1번지,N,3,3,0,0,0,0,3,0,0,평택시 공원과,,:~:,,37.0025932969,127.0837626256,지방자치단체,수세식,Y,남자화장실+여자화장실,Y,N,,,2025-07-01
공중화장실,금풍주유소,경기도 포천시 신북면 호국로 2323,경기도 포천시 신북면 호국로 2323,N,2,2,0,0,0,0,2,0,0,금풍주유소,,17시간,,37.9545121629,127.2397088307,N,N,N,N,N,N,N,,2022-04-08
공중화장실,희여울수변공원,경기도 평택시 포승읍 황해희곡8길 40,경기도 평택시 포승읍 희곡리 870번지,N,0,1,1,1,0,0,2,1,0,평택시 공원과,,:~:,,36.9487015053,126.8683813080,지방자치단체,수세식,Y,남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2025-07-01
공중화장실,장당도서관(2층),경기도 평택시 장당길 116,경기도 평택시 장당동 1-20번지,N,2,2,0,0,0,0,4,0,0,평택시 안중도서관,,:~:,,37.0528627333,127.0652123803,지방자치단체,수세식,N,,N,N,,,2025-07-01
공중화장실,장당도서관(1층),경기도 평택시 장당길 116,경기도 평택시 장당동 1-20번지,N,1,1,0,0,0,0,1,0,0,평택시 안중도서관,,:~:,,37.0528627333,127.0652123803,지방자치단체,수세식,N,,N,N,,,2025-07-01
공중화장실,송탄역 맞이방 고객화장실,경기도 평택시 송탄공원로 43,경기도 평택시 신장동 257-5번지,N,1,2,0,0,0,0,1,0,0,송탄역 맞이방 고객화장실,,:~:,,37.0752677221,127.0542957553,지방공공기관(지방공기업?지방출자출연기관),수세식,N,,N,N,,,2025-07-01
공중화장실,부락종합사회복지관 3층,경기도 평택시 서정로 303,경기도 평택시 이충동 281번지,N,1,2,0,0,0,0,1,0,0,부락종합사회복지관,,:~:,,37.0654181063,127.0672667031,지방공공기관(지방공기업?지방출자출연기관),수세식,N,,N,N,,,2025-07-01
공중화장실,남부문예회관,경기도 평택시 중앙로 277,경기도 평택시 비전동 847번지,N,19,24,1,0,0,0,24,0,0,평택시문화재단,,:~:,,36.9911212708,127.1140767512,지방공공기관(지방공기업?지방출자출연기관),수세식,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2025-07-01
공중화장실,평택로컬푸드종합센터(2층),경기도 평택시 오성면 청오로 33-34 평택로컬푸드종합센터 2층,경기도 평택시 오성면 숙성리 1033번지 평택로컬푸드종합센터 2층,N,2,2,1,0,0,0,4,1,0,평택시로컬푸드재단 경영기획팀,,:~:,,37.0149817581,126.9835258109,지방공공기관(지방공기업?지방출자출연기관),수세식,Y,장애인화장실,N,N,,,2025-07-01
공중화장실,신평동주민센터(1층),경기도 평택시 평택3로 9,경기도 평택시 합정동 832번지,N,2,2,1,0,0,0,2,1,0,평택시 신평동,,:~:,,36.9900310614,127.0926524699,지방자치단체,수세식,N,,N,N,,2024-02,2025-07-01
공중화장실,월곡배수지 화장실,경기도 평택시 월곡동 477-1,경기도 평택시 월곡동 477-1,N,1,0,1,1,0,0,2,1,0,수도과,,:~:,,37.0291622121,127.1372549342,지방자치단체,수세식,Y,남자화장실+여자화장실,Y,N,,,2025-07-01
공중화장실,부영상가,경기도 평택시 세교공원로 66,경기도 평택시 세교동 555번지 부영아파트,N,2,3,1,1,0,0,3,1,0,부영상가,,:~:,,37.0041207485,127.0849119670,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,마산주유소,경기도 평택시 진위면 삼남로 691,경기도 평택시 진위면 마산리 387-9번지,N,2,2,0,0,0,0,2,0,0,마산주유소,,:~:,,37.0854226648,127.0906686297,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,동아에너지(서탄),경기도 평택시 서탄면 발안로 1177,경기도 평택시 서탄면 수월암리 244-1번지,N,1,2,0,0,0,0,2,0,0,동아에너지,,:~:,,37.1348774756,127.0306518960,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,도계주유소,경기도 평택시 팽성읍 팽성로 6,경기도 평택시 팽성읍 석근리 122-1번지,N,3,3,0,0,0,0,3,0,0,도계주유소,,:~:,,36.9386725033,127.0469171979,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,굿모닝주유소,경기도 평택시 포승읍 서동대로 501,경기도 평택시 포승읍 신영리 413-16번지,N,2,3,0,0,0,0,2,0,0,굿모닝주유소,,:~:,,36.9429286873,126.8779411134,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,가로수빌딩2층,"경기도 평택시 비전5로 20-18, 가로수빌딩 (비전동)",경기도 평택시 비전동 1103번지 가로수빌딩,N,1,2,0,0,0,0,1,0,0,우리병원,,:~:,,36.9988810256,127.1135767501,민간,수세식,Y,장애인화장실,N,Y,남자화장실+여자화장실,,2025-07-01
공중화장실,SC제일은행 평택지점,경기도 평택시 평택4로 52,경기도 평택시 비전동 761번지,N,1,0,0,0,0,0,0,0,0,SC제일은행 평택지점,,:~:,,36.9924129235,127.1012254341,민간,수세식,N,,N,N,,,2025-07-01
개방화장실,L2주유소,경기도 평택시 평남로 253,,N,3,8,0,0,0,0,7,0,0,L2주유소,,:~:,,,,민간,수세식,N,,N,N,,,2025-07-01
공중화장실,강하우체국,경기도 양평군 강하면 운심길 41,경기도 양평군 강하면 운심리 34-4번지,Y,1,1,0,0,0,0,1,0,0,강하우체국,031-772-4004,10시간,,37.4962137048,127.4108090077,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,강하파출소,경기도 양평군 강하면 운심길 46,경기도 양평군 강하면 운심리 374-2번지,N,1,1,0,0,0,0,1,0,0,강하파출소,031-772-4112,10시간,2019-05,37.4958624703,127.4112053755,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,운심2리체육공원,경기도 양평군 강하면 운심리 374-2,경기도 양평군 강하면 항금리 450-1번지,N,1,2,0,0,0,0,3,0,0,양평군 강하면,031-770-3089,24시간,,37.4899347415,127.3933621119,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,항금리 마을회관,경기도 양평군 강하면 항금길 49,경기도 양평군 용문면 덕촌리 310번지,N,1,2,0,0,0,0,2,0,0,양평군 강하면,031-770-3089,24시간,,37.4458819257,127.4004791934,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,세심정공원내,경기도 양평군 용문면 덕촌리 310,경기도 양평군 용문면 마룡리 125번지,Y,1,2,0,0,0,0,2,0,0,양평군 용문면,031-770-3335,10시간,,37.5112210616,127.5914999245,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,마룡교아래,경기도 양평군 용문면 마룡리 125,경기도 양평군 용문면 마룡리 131번지,Y,0,1,0,0,0,0,1,0,0,양평군 용문면,031-770-3335,10시간,,37.4959148272,127.6072788586,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,삼성교옆,경기도 양평군 용문면 삼성리 120,경기도 양평군 용문면 광탄리 235-2번지,Y,1,1,0,0,0,0,1,0,0,양평군 용문면,031-770-3335,10시간,,,,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,대석2리 상촌계곡,경기도 양평군 강상면 백석길 264,경기도 양평군 강상면 병산리 30-1번지,N,2,0,0,0,0,0,2,0,0,양평군 강상면,031-770-3052,16시간,,37.4374958557,127.4535629048,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,청운체육공원,경기도 양평군 청운면 청운체육공원길 5,경기도 양평군 청운면 용두리 632-1번지 양평청운우체국,N,3,5,0,0,0,0,8,0,0,청운우체국,031-770-3225,13시간,2019-05,37.5549830349,127.7098154031,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
